Keyword;URL;Fecha;Pais;Categoria;Subcategoria;Personaje;Marca;Semana;Keyword3;Grupo/Empresa/owner derechos;Franquicia;Sub-Franquicia;Contenido;Personaje2
leggins deportivos;https://listado.mercadolibre.com.mx/leggins-deportivos#trend;2022-08-26;Mexico;Ropa y Accesorios;Ropa Deportiva;;;2022-08-22;leggins deportivos;;;;;
top deportivo;https://listado.mercadolibre.com.mx/top-deportivo#trend;2022-08-26;Mexico;Ropa y Accesorios;Ropa Deportiva;;;2022-08-22;top deportivo;;;;;
short deportivo hombre;https://listado.mercadolibre.com.mx/short-deportivo-hombre#trend;2022-08-26;Mexico;Ropa y Accesorios;Ropa Deportiva;;;2022-08-22;short deportivo hombre;;;;;
faldas ballet;https://listado.mercadolibre.com.mx/faldas-ballet#trend;2022-08-26;Mexico;Ropa y Accesorios;Ropa Deportiva;;;2022-08-22;faldas ballet;;;;;
pants caballero;https://listado.mercadolibre.com.mx/pants-caballero#trend;2022-08-26;Mexico;Ropa y Accesorios;Ropa Deportiva;;;2022-08-22;pants caballero;;;;;
mangas deportivas;https://listado.mercadolibre.com.mx/mangas-deportivas#trend;2022-08-26;Mexico;Ropa y Accesorios;Ropa Deportiva;;;2022-08-22;mangas deportivas;;;;;
conjunto deportivo mujer;https://listado.mercadolibre.com.mx/conjunto-deportivo-mujer#trend;2022-08-26;Mexico;Ropa y Accesorios;Ropa Deportiva;;;2022-08-22;conjunto deportivo mujer;;;;;
calcetin adidas;https://listado.mercadolibre.com.mx/calcetin-adidas#trend;2022-08-26;Mexico;Ropa y Accesorios;Ropa Deportiva;;;2022-08-22;calcetin adidas;;;;;
short deportivo mujer;https://listado.mercadolibre.com.mx/short-deportivo-mujer#trend;2022-08-26;Mexico;Ropa y Accesorios;Ropa Deportiva;;;2022-08-22;short deportivo mujer;;;;;
ropa deportiva;https://listado.mercadolibre.com.mx/ropa-deportiva#trend;2022-08-26;Mexico;Ropa y Accesorios;Ropa Deportiva;;;2022-08-22;ropa deportiva;;;;;
conjunto pants hombre;https://listado.mercadolibre.com.mx/conjunto-pants-hombre#trend;2022-08-26;Mexico;Ropa y Accesorios;Ropa Deportiva;;;2022-08-22;conjunto pants hombre;;;;;
licras deportivas mujer;https://listado.mercadolibre.com.mx/licras-deportivas-mujer#trend;2022-08-26;Mexico;Ropa y Accesorios;Ropa Deportiva;;;2022-08-22;licras deportivas mujer;;;;;
gym shark;https://listado.mercadolibre.com.mx/gym-shark#trend;2022-08-26;Mexico;Ropa y Accesorios;Ropa Deportiva;;;2022-08-22;gym shark;;;;;
ropa deportiva mujer;https://listado.mercadolibre.com.mx/ropa-deportiva-mujer#trend;2022-08-26;Mexico;Ropa y Accesorios;Ropa Deportiva;;;2022-08-22;ropa deportiva mujer;;;;;
licras deportivas;https://listado.mercadolibre.com.mx/licras-deportivas#trend;2022-08-26;Mexico;Ropa y Accesorios;Ropa Deportiva;;;2022-08-22;licras deportivas;;;;;
pants mujer;https://listado.mercadolibre.com.mx/pants-mujer#trend;2022-08-26;Mexico;Ropa y Accesorios;Ropa Deportiva;;;2022-08-22;pants mujer;;;;;
ropa gym hombre;https://listado.mercadolibre.com.mx/ropa-gym-hombre#trend;2022-08-26;Mexico;Ropa y Accesorios;Ropa Deportiva;;;2022-08-22;ropa gym hombre;;;;;
mangas protectoras uv;https://listado.mercadolibre.com.mx/mangas-protectoras-uv#trend;2022-08-26;Mexico;Ropa y Accesorios;Ropa Deportiva;;;2022-08-22;mangas protectoras uv;;;;;
mangas protectoras;https://listado.mercadolibre.com.mx/mangas-protectoras#trend;2022-08-26;Mexico;Ropa y Accesorios;Ropa Deportiva;;;2022-08-22;mangas protectoras;;;;;
ropa deportiva para mujer;https://listado.mercadolibre.com.mx/ropa-deportiva-para-mujer#trend;2022-08-26;Mexico;Ropa y Accesorios;Ropa Deportiva;;;2022-08-22;ropa deportiva para mujer;;;;;
lycra hombre;https://listado.mercadolibre.com.mx/lycra-hombre#trend;2022-08-26;Mexico;Ropa y Accesorios;Ropa Deportiva;;;2022-08-22;lycra hombre;;;;;
pans deportivo mujer;https://listado.mercadolibre.com.mx/pans-deportivo-mujer#trend;2022-08-26;Mexico;Ropa y Accesorios;Ropa Deportiva;;;2022-08-22;pans deportivo mujer;;;;;
pans adidas hombre;https://listado.mercadolibre.com.mx/pans-adidas-hombre#trend;2022-08-26;Mexico;Ropa y Accesorios;Ropa Deportiva;;;2022-08-22;pans adidas hombre;;;;;
gymshark;https://listado.mercadolibre.com.mx/gymshark#trend;2022-08-26;Mexico;Ropa y Accesorios;Ropa Deportiva;;;2022-08-22;gymshark;;;;;
lycra deportiva dama;https://listado.mercadolibre.com.mx/lycra-deportiva-dama#trend;2022-08-26;Mexico;Ropa y Accesorios;Ropa Deportiva;;;2022-08-22;lycra deportiva dama;;;;;
licras deportivas hombre;https://listado.mercadolibre.com.mx/licras-deportivas-hombre#trend;2022-08-26;Mexico;Ropa y Accesorios;Ropa Deportiva;;;2022-08-22;licras deportivas hombre;;;;;
gymsharks mujer;https://listado.mercadolibre.com.mx/gymsharks-mujer#trend;2022-08-26;Mexico;Ropa y Accesorios;Ropa Deportiva;;;2022-08-22;gymsharks mujer;;;;;
short falda deportiva;https://listado.mercadolibre.com.mx/short-falda-deportiva#trend;2022-08-26;Mexico;Ropa y Accesorios;Ropa Deportiva;;;2022-08-22;short falda deportiva;;;;;
pans para hombre;https://listado.mercadolibre.com.mx/pans-para-hombre#trend;2022-08-26;Mexico;Ropa y Accesorios;Ropa Deportiva;;;2022-08-22;pans para hombre;;;;;
bombachas victoria secret;https://listado.mercadolibre.com.ar/bombachas-victoria-secret#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;bombachas victoria secret;;;;;
corpiño strapless;https://listado.mercadolibre.com.ar/corpiño-strapless#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;corpiño strapless;;;;;
corpiño maternal;https://listado.mercadolibre.com.ar/corpiño-maternal#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;corpiño maternal;;;;;
pijama verano mujer;https://listado.mercadolibre.com.ar/pijama-verano-mujer#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;pijama verano mujer;;;;;
pijama niño;https://listado.mercadolibre.com.ar/pijama-niño#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;pijama niño;;;;;
pijamas mujer verano;https://listado.mercadolibre.com.ar/pijamas-mujer-verano#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;pijamas mujer verano;;;;;
bustier;https://listado.mercadolibre.com.ar/bustier#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;bustier;;;;;
pijama stranger things;https://listado.mercadolibre.com.ar/pijama-stranger-things#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;pijama stranger things;;;;;
pijama nena;https://listado.mercadolibre.com.ar/pijama-nena#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;pijama nena;;;;;
eyelit;https://listado.mercadolibre.com.ar/eyelit#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;eyelit;;;;;
boxer hombre;https://listado.mercadolibre.com.ar/boxer-hombre#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;boxer hombre;;;;;
bombachas mujer;https://listado.mercadolibre.com.ar/bombachas-mujer#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;bombachas mujer;;;;;
medias can can;https://listado.mercadolibre.com.ar/medias-can-can#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;medias can can;;;;;
corset;https://listado.mercadolibre.com.ar/corset#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;corset;;;;;
pijamas mujer;https://listado.mercadolibre.com.ar/pijamas-mujer#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;pijamas mujer;;;;;
pijama stitch;https://listado.mercadolibre.com.ar/pijama-stitch#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;pijama stitch;;;;;
ropa interior femenina;https://listado.mercadolibre.com.ar/ropa-interior-femenina#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;ropa interior femenina;;;;;
body mujer;https://listado.mercadolibre.com.ar/body-mujer#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;body mujer;;;;;
medias nike;https://listado.mercadolibre.com.ar/medias-nike#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;medias nike;;;;;
medias hombre;https://listado.mercadolibre.com.ar/medias-hombre#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;medias hombre;;;;;
calzoncillos boxer;https://listado.mercadolibre.com.ar/calzoncillos-boxer#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;calzoncillos boxer;;;;;
batas mujer;https://listado.mercadolibre.com.ar/batas-mujer#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;batas mujer;;;;;
bata;https://listado.mercadolibre.com.ar/bata#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;bata;;;;;
pack medias hombre;https://listado.mercadolibre.com.ar/pack-medias-hombre#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;pack medias hombre;;;;;
pijama;https://listado.mercadolibre.com.ar/pijama#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;pijama;;;;;
corpiños;https://listado.mercadolibre.com.ar/corpiños#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;corpiños;;;;;
slip hombre;https://listado.mercadolibre.com.ar/slip-hombre#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;slip hombre;;;;;
bombacha;https://listado.mercadolibre.com.ar/bombacha#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;bombacha;;;;;
boxer;https://listado.mercadolibre.com.ar/boxer#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;boxer;;;;;
camisolines mujer;https://listado.mercadolibre.com.ar/camisolines-mujer#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;camisolines mujer;;;;;
camisolin;https://listado.mercadolibre.com.ar/camisolin#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;camisolin;;;;;
body encaje;https://listado.mercadolibre.com.ar/body-encaje#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;body encaje;;;;;
body;https://listado.mercadolibre.com.ar/body#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;body;;;;;
conjunto ropa interior mujer;https://listado.mercadolibre.com.ar/conjunto-ropa-interior-mujer#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;conjunto ropa interior mujer;;;;;
pijamas niños;https://listado.mercadolibre.com.ar/pijamas-niños#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;pijamas niños;;;;;
pijama mujer;https://listado.mercadolibre.com.ar/pijama-mujer#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;pijama mujer;;;;;
pijama hombre;https://listado.mercadolibre.com.ar/pijama-hombre#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;pijama hombre;;;;;
corpiño;https://listado.mercadolibre.com.ar/corpiño#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;corpiño;;;;;
medias bucaneras;https://listado.mercadolibre.com.ar/medias-bucaneras#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;medias bucaneras;;;;;
bodies mujer;https://listado.mercadolibre.com.ar/bodies-mujer#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;bodies mujer;;;;;
corset reductor;https://listado.mercadolibre.com.ar/corset-reductor#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;corset reductor;;;;;
medias elemento;https://listado.mercadolibre.com.ar/medias-elemento#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;medias elemento;;;;;
camisones mujer;https://listado.mercadolibre.com.ar/camisones-mujer#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;camisones mujer;;;;;
pack medias;https://listado.mercadolibre.com.ar/pack-medias#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;pack medias;;;;;
ropa interior;https://listado.mercadolibre.com.ar/ropa-interior#trend;2022-08-26;Argentina;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;ropa interior;;;;;
short modelador;https://lista.mercadolivre.com.br/short-modelador#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;short modelador;;;;;
pijama feminino longo;https://lista.mercadolivre.com.br/pijama-feminino-longo#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;pijama feminino longo;;;;;
pijama feminino curto;https://lista.mercadolivre.com.br/pijama-feminino-curto#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;pijama feminino curto;;;;;
meia calça forrada;https://lista.mercadolivre.com.br/meia-calça-forrada#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;meia calça forrada;;;;;
meia cano longo;https://lista.mercadolivre.com.br/meia-cano-longo#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;meia cano longo;;;;;
sinta modeladora feminina;https://lista.mercadolivre.com.br/sinta-modeladora-feminina#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;sinta modeladora feminina;;;;;
corpete corselet;https://lista.mercadolivre.com.br/corpete-corselet#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;corpete corselet;;;;;
cuecas jockstrap;https://lista.mercadolivre.com.br/cuecas-jockstrap#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;cuecas jockstrap;;;;;
body country;https://lista.mercadolivre.com.br/body-country#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;body country;;;;;
baby doll;https://lista.mercadolivre.com.br/baby-doll#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;baby doll;;;;;
meia;https://lista.mercadolivre.com.br/meia#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;meia;;;;;
cuecas boxer;https://lista.mercadolivre.com.br/cuecas-boxer#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;cuecas boxer;;;;;
body feminino;https://lista.mercadolivre.com.br/body-feminino#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;body feminino;;;;;
emergence;https://lista.mercadolivre.com.br/emergence#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;emergence;;;;;
meia calça;https://lista.mercadolivre.com.br/meia-calça#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;meia calça;;;;;
sutia amamentacao;https://lista.mercadolivre.com.br/sutia-amamentacao#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;sutia amamentacao;;;;;
sutia;https://lista.mercadolivre.com.br/sutia#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;sutia;;;;;
calcinhasas femininas;https://lista.mercadolivre.com.br/calcinhasas-femininas#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;calcinhasas femininas;;;;;
pijamas femininos;https://lista.mercadolivre.com.br/pijamas-femininos#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;pijamas femininos;;;;;
meias;https://lista.mercadolivre.com.br/meias#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;meias;;;;;
camisola;https://lista.mercadolivre.com.br/camisola#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;camisola;;;;;
calcinha;https://lista.mercadolivre.com.br/calcinha#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;calcinha;;;;;
cinta modeladora feminina;https://lista.mercadolivre.com.br/cinta-modeladora-feminina#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;cinta modeladora feminina;;;;;
cueca;https://lista.mercadolivre.com.br/cueca#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;cueca;;;;;
lingerie;https://lista.mercadolivre.com.br/lingerie#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;lingerie;;;;;
pijama masculino;https://lista.mercadolivre.com.br/pijama-masculino#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;pijama masculino;;;;;
cintas modeladoras;https://lista.mercadolivre.com.br/cintas-modeladoras#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;cintas modeladoras;;;;;
kit meias masculinas;https://lista.mercadolivre.com.br/kit-meias-masculinas#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;kit meias masculinas;;;;;
camisola amamentacao;https://lista.mercadolivre.com.br/camisola-amamentacao#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;camisola amamentacao;;;;;
camisola maternidade;https://lista.mercadolivre.com.br/camisola-maternidade#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;camisola maternidade;;;;;
samba cançao;https://lista.mercadolivre.com.br/samba-cançao#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;samba cançao;;;;;
baby doll sensual;https://lista.mercadolivre.com.br/baby-doll-sensual#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;baby doll sensual;;;;;
pijamas femininos curtos;https://lista.mercadolivre.com.br/pijamas-femininos-curtos#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;pijamas femininos curtos;;;;;
pijama amamentaçao;https://lista.mercadolivre.com.br/pijama-amamentaçao#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;pijama amamentaçao;;;;;
cuecas;https://lista.mercadolivre.com.br/cuecas#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;cuecas;;;;;
meias femininas;https://lista.mercadolivre.com.br/meias-femininas#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;meias femininas;;;;;
calcinhas;https://lista.mercadolivre.com.br/calcinhas#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;calcinhas;;;;;
sutia reforçado;https://lista.mercadolivre.com.br/sutia-reforçado#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;sutia reforçado;;;;;
kit cuecas boxer;https://lista.mercadolivre.com.br/kit-cuecas-boxer#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;kit cuecas boxer;;;;;
pijama feminino;https://lista.mercadolivre.com.br/pijama-feminino#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;pijama feminino;;;;;
kit calcinhasalgodao;https://lista.mercadolivre.com.br/kit-calcinhasalgodao#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;kit calcinhasalgodao;;;;;
meia infantil;https://lista.mercadolivre.com.br/meia-infantil#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;meia infantil;;;;;
lingerie sensual;https://lista.mercadolivre.com.br/lingerie-sensual#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;lingerie sensual;;;;;
calcinha fio dental;https://lista.mercadolivre.com.br/calcinha-fio-dental#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;calcinha fio dental;;;;;
body manga longa;https://lista.mercadolivre.com.br/body-manga-longa#trend;2022-08-26;Brasil;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;body manga longa;;;;;
batas hombre;https://listado.mercadolibre.cl/batas-hombre#trend;2022-08-26;Chile;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;batas hombre;;;;;
calcetines top;https://listado.mercadolibre.cl/calcetines-top#trend;2022-08-26;Chile;Ropa y Accesorios;Ropa Interior y de Dormir;;;2022-08-22;calcetines top;;;;;
